t,x,u,y,v
5.118058914465566e+01,9.811695923972853e-01,9.552544739881463e-01,1.813318728423804e-02,-6.751145983315208e-01
5.118067447152047e+01,9.812511371394644e-01,9.560952702445253e-01,1.807546148446510e-02,-6.779406771540885e-01
5.118075922815703e+01,9.813322079430635e-01,9.569301785293907e-01,1.801788164575335e-02,-6.807734589668359e-01
5.118084372790732e+01,9.814131034594251e-01,9.577621872380236e-01,1.796023623104843e-02,-6.836234013074202e-01
5.118092736102441e+01,9.814932385155848e-01,9.585851965143471e-01,1.790294382837764e-02,-6.864697842175974e-01
5.118101074066047e+01,9.815731991881715e-01,9.594051439421861e-01,1.784558702745453e-02,-6.893333190805786e-01
5.118109356308136e+01,9.816526931502051e-01,9.602189434172593e-01,1.778837609212270e-02,-6.922035571114467e-01
5.118117613447834e+01,9.817320132399984e-01,9.610295032966407e-01,1.773110084339394e-02,-6.950910914424462e-01
5.118125815406151e+01,9.818108694684448e-01,9.618337701248465e-01,1.767397124616897e-02,-6.979853849720860e-01
5.118133933244818e+01,9.818889818593244e-01,9.626288154296551e-01,1.761719276983765e-02,-7.008759220807091e-01
5.118142026479378e+01,9.819669217062427e-01,9.634203723876177e-01,1.756035174605884e-02,-7.037837324424997e-01
5.118150065627913e+01,9.820444040663280e-01,9.642054561853114e-01,1.750365655258595e-02,-7.066982019191544e-01
5.118158080410843e+01,9.821217143638538e-01,9.649868668928294e-01,1.744689891001471e-02,-7.096300830263162e-01
5.118166012993801e+01,9.821982933770883e-01,9.657588706960776e-01,1.739049095631548e-02,-7.125580547744393e-01
5.118173921534139e+01,9.822747011924257e-01,9.665270322537735e-01,1.733402172156753e-02,-7.155034168511114e-01
5.118181777222739e+01,9.823506584645478e-01,9.672884501157654e-01,1.727769822421749e-02,-7.184554151152250e-01
5.118189580412803e+01,9.824261672742913e-01,9.680430639231392e-01,1.722152052198961e-02,-7.214140112209224e-01
5.118197331455172e+01,9.825012296936618e-01,9.687908134607731e-01,1.716548867178409e-02,-7.243791659599500e-01
5.118205030698341e+01,9.825758477859096e-01,9.695316386673715e-01,1.710960272968883e-02,-7.273508392589305e-01
5.118212706606113e+01,9.826502964216816e-01,9.702681737586868e-01,1.705365739821008e-02,-7.303399884245042e-01
5.118220331216801e+01,9.827243034157657e-01,9.709976306269386e-01,1.699785778107115e-02,-7.333356952405765e-01
5.118227904873215e+01,9.827978708077239e-01,9.717199486590070e-01,1.694220393418801e-02,-7.363379175279550e-01
5.118235427915877e+01,9.828710006286266e-01,9.724350674266704e-01,1.688669591273647e-02,-7.393466122210424e-01
5.118242900683033e+01,9.829436949011267e-01,9.731429266972201e-01,1.683133377116092e-02,-7.423617353655957e-01
5.118250350801209e+01,9.830162214070606e-01,9.738460370891914e-01,1.677591414251912e-02,-7.453944001238135e-01
5.118257751131223e+01,9.830883149866035e-01,9.745417305551941e-01,1.672064020973662e-02,-7.484335249315258e-01
5.118265102005803e+01,9.831599776396108e-01,9.752299464080363e-01,1.666551202738158e-02,-7.514790636166852e-01
5.118272430600845e+01,9.832314733451483e-01,9.759131211595160e-01,1.661032709104182e-02,-7.545422392117284e-01
5.118279710219848e+01,9.833025407094583e-01,9.765886579066174e-01,1.655528772638753e-02,-7.576118563999530e-01
5.118286941190112e+01,9.833731817100770e-01,9.772564955538848e-01,1.650039398830063e-02,-7.606878667162165e-01
5.118294123836750e+01,9.834433983165656e-01,9.779165732594515e-01,1.644564593104361e-02,-7.637702207687240e-01
5.118301284713727e+01,9.835134491795176e-01,9.785712220506589e-01,1.639084245183560e-02,-7.668702737510499e-01
5.118308397735503e+01,9.835830781859384e-01,9.792179475007103e-01,1.633618448321169e-02,-7.699766920221327e-01
5.118315463221888e+01,9.836522872837459e-01,9.798566884422747e-01,1.628167207996224e-02,-7.730894238040746e-01
5.118322507293708e+01,9.837213314101096e-01,9.804896956465038e-01,1.622710500856349e-02,-7.762199337658148e-01
5.118329504290922e+01,9.837899581306583e-01,9.811145521599207e-01,1.617268333850240e-02,-7.793567744536546e-01
5.118336454528120e+01,9.838581693721401e-01,9.817311965460020e-01,1.611840712526511e-02,-7.824998916276901e-01
5.118343383700060e+01,9.839262163940734e-01,9.823417965580026e-01,1.606407700676585e-02,-7.856608593467290e-01
5.118350266565253e+01,9.839938504057127e-01,9.829440155535923e-01,1.600989218765507e-02,-7.888281162272252e-01
5.118357103433161e+01,9.840610733131094e-01,9.835377918878320e-01,1.595585272427383e-02,-7.920016054910518e-01
5.118363919579417e+01,9.841281327334288e-01,9.841252074965250e-01,1.590176012823730e-02,-7.951930104222660e-01
5.118370690174262e+01,9.841947834850318e-01,9.847040089340968e-01,1.584781273747578e-02,-7.983906556663837e-01
5.118377391329585e+01,9.842607890912901e-01,9.852720923560557e-01,1.579420453388832e-02,-8.015829073499654e-01
5.118384097197175e+01,9.843268790563917e-01,9.858356289215318e-01,1.574034356492833e-02,-8.048050422806915e-01
5.118390734289089e+01,9.843923282431234e-01,9.863883281437152e-01,1.568682132088520e-02,-8.080217022014886e-01
5.118397327026188e+01,9.844573761880724e-01,9.869321654827907e-01,1.563344449502034e-02,-8.112443657053815e-01
5.118403899781564e+01,9.845222624982812e-01,9.874690373689535e-01,1.558001704352731e-02,-8.144848905741096e-01
5.118410452615780e+01,9.845869870949968e-01,9.879988040199951e-01,1.552653858907493e-02,-8.177434025142294e-01
5.118416961658264e+01,9.846513133313106e-01,9.885194197748521e-01,1.547320522885402e-02,-8.210079737938830e-01
5.118423427201671e+01,9.847152430473129e-01,9.890308231752928e-01,1.542001702231200e-02,-8.242785385594910e-01
5.118429873148862e+01,9.847790117266763e-01,9.895347883196990e-01,1.536677862341717e-02,-8.275671276968011e-01
5.118436276018635e+01,9.848423862165735e-01,9.900293625201949e-01,1.531368525396659e-02,-8.308617004294280e-01
5.118442636098869e+01,9.849053683384592e-01,9.905144844416607e-01,1.526073697481634e-02,-8.341621880491993e-01
5.118448976902533e+01,9.849681900847772e-01,9.909918300612122e-01,1.520773932610673e-02,-8.374807285033102e-01
5.118455275331437e+01,9.850306217641803e-01,9.914595427251807e-01,1.515488665186987e-02,-8.408051683105996e-01
5.118461531668768e+01,9.850926651799523e-01,9.919175613089540e-01,1.510217901447843e-02,-8.441354358353287e-01
5.118467746195817e+01,9.851543221289535e-01,9.923658252170914e-01,1.504961647593282e-02,-8.474714583907027e-01
5.118473941887449e+01,9.852158197232749e-01,9.928058735801899e-01,1.499700600056485e-02,-8.508255001095429e-01
5.118480096174086e+01,9.852769331139600e-01,9.932359850695628e-01,1.494454052021631e-02,-8.541852729568714e-01
5.118486209332433e+01,9.853376640803471e-01,9.936560994384094e-01,1.489222009849705e-02,-8.575507012380538e-01
5.118492303962599e+01,9.853982363235313e-01,9.940676510214501e-01,1.483985259430833e-02,-8.609341539716990e-01
5.118498380120737e+01,9.854586497227383e-01,9.944704833209079e-01,1.478743767503685e-02,-8.643357446453215e-01
5.118504415672709e+01,9.855186833898860e-01,9.948630085143761e-01,1.473516756164603e-02,-8.677430073015215e-01
5.118510410889878e+01,9.855783390825174e-01,9.952451660617639e-01,1.468304232192216e-02,-8.711558621889139e-01
5.118516366041798e+01,9.856376185521988e-01,9.956168960561753e-01,1.463106202331659e-02,-8.745742284699681e-01
5.118522303144432e+01,9.856967401521738e-01,9.959794523681652e-01,1.457903578267387e-02,-8.780106644513878e-01
5.118528222252486e+01,9.857557037470551e-01,9.963326722925416e-01,1.452696328320572e-02,-8.814652787210843e-01
5.118534101803917e+01,9.858142937484848e-01,9.966751472098077e-01,1.447503549930600e-02,-8.849254055713812e-01
5.118539963535198e+01,9.858727259658013e-01,9.970080205648063e-01,1.442306174511808e-02,-8.884037541634866e-01
5.118545786093298e+01,9.859307867522635e-01,9.973299569505402e-01,1.437123263644124e-02,-8.918875697087998e-01
5.118551569740006e+01,9.859884778284009e-01,9.976408963759621e-01,1.431954824749498e-02,-8.953767648966433e-01
5.118557335857238e+01,9.860460116930813e-01,9.979418653015570e-01,1.426781879235405e-02,-8.988841520355213e-01
5.118563063440266e+01,9.861031779849205e-01,9.982316441810336e-01,1.421623399704957e-02,-9.023968662024032e-01
5.118568752746607e+01,9.861599784089751e-01,9.985101738404062e-01,1.416479393787236e-02,-9.059148167050793e-01
5.118574424809406e+01,9.862166221844013e-01,9.987783606539057e-01,1.411330973239080e-02,-9.094509177253171e-01
5.118580058966553e+01,9.862729022052464e-01,9.990351042659613e-01,1.406197021350801e-02,-9.129921952722819e-01
5.118585676047309e+01,9.863290257729763e-01,9.992812297753945e-01,1.401058687184939e-02,-9.165516469170810e-01
5.118591255589850e+01,9.863847876828827e-01,9.995157164805329e-01,1.395934817429822e-02,-9.201162107287981e-01
5.118596797845040e+01,9.864401896156075e-01,9.997385063664090e-01,1.390825420173357e-02,-9.236857902109192e-01
5.118602323302381e+01,9.864954356396426e-01,9.999502989534107e-01,1.385711735297778e-02,-9.272734829230328e-01
5.118607811833816e+01,9.865503237603033e-01,1.000150198600065e+00,1.380612519745769e-02,-9.308661193812390e-01
5.118613283730230e+01,9.866050561529675e-01,1.000338819603630e+00,1.375509051194996e-02,-9.344768793727816e-01
5.118618719058679e+01,9.866594327004510e-01,1.000515350158686e+00,1.370420049530247e-02,-9.380925063428999e-01
5.118624137913359e+01,9.867136536933727e-01,1.000680317618484e+00,1.365326830352171e-02,-9.417262619885410e-01
5.118629540344200e+01,9.867677189454598e-01,1.000833536224684e+00,1.360229367798605e-02,-9.453782340676332e-01
5.118634906671305e+01,9.868214307757905e-01,1.000974321369507e+00,1.355146360315569e-02,-9.490350113872427e-01
5.118640237135950e+01,9.868747908292403e-01,1.001102616430992e+00,1.350077817025381e-02,-9.526964875491604e-01
5.118645551444654e+01,9.869279956517243e-01,1.001218769488404e+00,1.345005129515116e-02,-9.563760873600502e-01
5.118650849646385e+01,9.869810450456804e-01,1.001322589412211e+00,1.339928273225183e-02,-9.600738932497483e-01
5.118656112440929e+01,9.870337450441140e-01,1.001413570685808e+00,1.334865871911314e-02,-9.637763205065706e-01
5.118661359284631e+01,9.870862897590791e-01,1.001491921848758e+00,1.329799340347295e-02,-9.674969404915852e-01
5.118666571064366e+01,9.871384870688279e-01,1.001557229818620e+00,1.324747264878332e-02,-9.712220819952405e-01
5.118671748014461e+01,9.871903385933360e-01,1.001609439625091e+00,1.319709655450441e-02,-9.749516307087176e-01
5.118676909273898e+01,9.872420353220515e-01,1.001648617081101e+00,1.314668018602798e-02,-9.786992529587636e-01
5.118682036041315e+01,9.872933882364764e-01,1.001674492475224e+00,1.309640850108099e-02,-9.824511738404637e-01
5.118687147270172e+01,9.873445864897584e-01,1.001687034075149e+00,1.304609695316088e-02,-9.862211388662316e-01
5.118692243007563e+01,9.873956298631019e-01,1.001686040416400e+00,1.299574532443021e-02,-9.900092185082566e-01
5.118697304690810e+01,9.874463317248832e-01,1.001671386849252e+00,1.294553834207133e-02,-9.938014852116066e-01
5.118702351032758e+01,9.874968788282571e-01,1.001642890575746e+00,1.289529170416856e-02,-9.976118282933185e-01
5.118707363650665e+01,9.875470863566137e-01,1.001600527070455e+00,1.284518975774968e-02,-1.001426235412810e+00
5.118712361075983e+01,9.875971392428564e-01,1.001544011070091e+00,1.279504859155841e-02,-1.005258674009195e+00
5.118717343354760e+01,9.876470372528615e-01,1.001473133608598e+00,1.274486800363310e-02,-1.009109206885592e+00
5.118722274535063e+01,9.876964196690056e-01,1.001388356334788e+00,1.269501243831798e-02,-1.012949751003625e+00
5.118727190769604e+01,9.877456478885709e-01,1.001289009607233e+00,1.264511872979064e-02,-1.016808162527688e+00
5.118732092103683e+01,9.877947216733628e-01,1.001174882291770e+00,1.259518669011080e-02,-1.020684498206786e+00
5.118736978582460e+01,9.878436407798475e-01,1.001045760694902e+00,1.254521613274185e-02,-1.024578813611312e+00
5.118741850250959e+01,9.878924049591179e-01,1.000901428544256e+00,1.249520687261118e-02,-1.028491163087812e+00
5.118746671955410e+01,9.879406617089844e-01,1.000742882646217e+00,1.244552211971242e-02,-1.032393007036779e+00
5.118751479045905e+01,9.879887642079728e-01,1.000568917809959e+00,1.239579996245496e-02,-1.036312640492957e+00
5.118756271566738e+01,9.880367122036451e-01,1.000379315841273e+00,1.234604023026890e-02,-1.040250111325873e+00
5.118761049562069e+01,9.880845054382804e-01,1.000173856002572e+00,1.229624275429509e-02,-1.044205466019161e+00
5.118765813075922e+01,9.881321436488439e-01,9.999523149965609e-01,1.224640736744932e-02,-1.048178749622010e+00
5.118770527734964e+01,9.881792824926814e-01,9.997162525628490e-01,1.219689602720007e-02,-1.052140972027986e+00
5.118775228104492e+01,9.882262669872995e-01,9.994639011817575e-01,1.214734809543136e-02,-1.056120860080709e+00
5.118779914227814e+01,9.882730968667197e-01,9.991950359255345e-01,1.209776342003745e-02,-1.060118451923056e+00
5.118784586148112e+01,9.883197718597558e-01,9.989094293563683e-01,1.204814185093771e-02,-1.064133784095855e+00
5.118789243908430e+01,9.883662916899884e-01,9.986068515137233e-01,1.199848324014458e-02,-1.068166891486145e+00
5.118793853898551e+01,9.884123201204296e-01,9.982894534408097e-01,1.194914827179394e-02,-1.072188341204757e+00
5.118798449916396e+01,9.884581940633986e-01,9.979548780500539e-01,1.189977760306302e-02,-1.076227283185463e+00
5.118803032004313e+01,9.885039132401675e-01,9.976028940903736e-01,1.185037110140889e-02,-1.080283744977159e+00
5.118807600204521e+01,9.885494773668982e-01,9.972332678530726e-01,1.180092863663423e-02,-1.084357752302812e+00
5.118812154559112e+01,9.885948861546217e-01,9.968457631633275e-01,1.175145008095870e-02,-1.088449329004714e+00
5.118816662204040e+01,9.886398114200117e-01,9.964431512501385e-01,1.170229482160091e-02,-1.092528608930107e+00
5.118821156186886e+01,9.886845820242952e-01,9.960224578500834e-01,1.165310483555653e-02,-1.096625154615949e+00
5.118825636549059e+01,9.887291976768809e-01,9.955834458894542e-01,1.160388001094199e-02,-1.100738982136569e+00
5.118830103331840e+01,9.887736580821884e-01,9.951258759102654e-01,1.155462023854429e-02,-1.104870105510178e+00
5.118834556576388e+01,9.888179629396319e-01,9.946495060663741e-01,1.150532541189570e-02,-1.109018536641392e+00
5.118838964148262e+01,9.888617920692244e-01,9.941577570689728e-01,1.145635359479424e-02,-1.113153987553798e+00
5.118843391654662e+01,9.889057971508733e-01,9.936430606932667e-01,1.140697611797047e-02,-1.117337995544792e+00
5.118847773752360e+01,9.889493280181479e-01,9.931127646224863e-01,1.135792199957764e-02,-1.121508789525969e+00
5.118852142568493e+01,9.889927033565691e-01,9.925629691367479e-01,1.130883397227693e-02,-1.125696585133586e+00
5.118856498143317e+01,9.890359228543466e-01,9.919934270670915e-01,1.125971195172674e-02,-1.129901381477957e+00
5.118860840516964e+01,9.890789861948170e-01,9.914038889553459e-01,1.121055585674342e-02,-1.134123175254608e+00
5.118865169729445e+01,9.891218930564341e-01,9.907941030573021e-01,1.116136560938142e-02,-1.138361960682313e+00
5.118869485820650e+01,9.891646431127605e-01,9.901638153469192e-01,1.111214113501468e-02,-1.142617729440155e+00
5.118873757645831e+01,9.892069274569357e-01,9.895175702611283e-01,1.106324000982676e-02,-1.146859397628635e+00
5.118878016523669e+01,9.892490556804258e-01,9.888506292685486e-01,1.101430609629870e-02,-1.151117685312628e+00
5.118882246939986e+01,9.892908737637354e-01,9.881653008644784e-01,1.096551903894599e-02,-1.155376861779257e+00
5.118886449084985e+01,9.893323831974683e-01,9.874615613670883e-01,1.091687902701754e-02,-1.159636735614296e+00
5.118890623147601e+01,9.893735854703845e-01,9.867393894744741e-01,1.086838624890942e-02,-1.163897114316387e+00
5.118894769315504e+01,9.894144820694353e-01,9.859987662878884e-01,1.082004089210353e-02,-1.168157804333791e+00
5.118898887775110e+01,9.894550744797972e-01,9.852396753343061e-01,1.077184314310580e-02,-1.172418611101858e+00
5.118902993752205e+01,9.894955122538264e-01,9.844591999161527e-01,1.072361620641038e-02,-1.176695056387232e+00
5.118907072289594e+01,9.895356475756747e-01,9.836600743531317e-01,1.067553715041269e-02,-1.180971329768179e+00
5.118911123570653e+01,9.895754819260634e-01,9.828422879638347e-01,1.062760616341419e-02,-1.185247232351896e+00
5.118915162572809e+01,9.896151620743593e-01,9.820027123713109e-01,1.057964743821310e-02,-1.189538334615555e+00
5.118919174582844e+01,9.896545429842011e-01,9.811443026188592e-01,1.053183706819853e-02,-1.193828765678338e+00
5.118923174433002e+01,9.896937697594218e-01,9.802637830882459e-01,1.048399969537864e-02,-1.198134144660121e+00
5.118927147552686e+01,9.897326990260876e-01,9.793642609957024e-01,1.043631097435046e-02,-1.202438543614360e+00
5.118931094120532e+01,9.897713322587478e-01,9.784457354441168e-01,1.038877109746622e-02,-1.206741756260325e+00
5.118935014313983e+01,9.898096709305592e-01,9.775082082123634e-01,1.034138025568430e-02,-1.211043575560064e+00
5.118938908309296e+01,9.898477165133097e-01,9.765516837727567e-01,1.029413863850145e-02,-1.215343793763166e+00
5.118942790502419e+01,9.898856092126010e-01,9.755725355201292e-01,1.024687298902606e-02,-1.219658055541454e+00
5.118946646751355e+01,9.899232105527949e-01,9.745742418876002e-01,1.019975687745066e-02,-1.223970390068218e+00
5.118950477229485e+01,9.899605220026505e-01,9.735568140845592e-01,1.015279049387486e-02,-1.228280585948493e+00
5.118954296097937e+01,9.899976810743560e-01,9.725164069333696e-01,1.010580159997415e-02,-1.232604318118428e+00
5.118958089445393e+01,9.900345519854489e-01,9.714567287224806e-01,1.005896275872535e-02,-1.236925574687945e+00
